policy_id,discount,Home_policy_ind,quoted_amt,credit_score,Cov_package_type,CAT_zone,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,total_number_veh,convert_ind,primary_parking,Quote_dt_2015,Quote_dt_2016,Quote_dt_2017,Quote_dt_2018,state_id_midwest,state_id_northeast,state_id_southeast,Prior_carrier_grp_Carrier_1,Prior_carrier_grp_Carrier_2,Prior_carrier_grp_Carrier_3,Prior_carrier_grp_Carrier_4,Prior_carrier_grp_Carrier_5,Prior_carrier_grp_Carrier_6,Prior_carrier_grp_Carrier_7,Prior_carrier_grp_Carrier_8,Prior_carrier_grp_Other
policy_43763,0,0,2525.0,1,1,4,1,2,2,0,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_48563,0,0,2830.0,2,2,2,2,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_83841,0,0,6235.0,1,2,3,1,2,1,0,3,0.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_96424,0,0,10910.0,1,3,4,1,1,2,0,3,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_1111,0,0,24096.0,1,2,2,2,0,2,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_22751,1,1,2182.0,3,2,1,1,1,2,0,3,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
policy_14629,0,0,4506.0,2,2,3,2,2,1,1,4,0.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_13445,0,0,1384.0,4,1,2,2,2,1,2,5,0.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_99390,1,1,15124.0,1,2,1,2,1,1,0,2,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
policy_69767,0,0,3343.0,2,1,2,3,0,2,0,2,0.0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_70443,0,0,1557.0,4,1,2,1,1,2,1,4,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_45314,1,1,2347.0,1,1,4,3,1,1,1,3,0.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_7344,0,0,4564.0,3,1,4,1,1,1,0,2,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_10175,1,1,2300.0,2,1,2,2,1,2,1,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_53092,0,0,1447.0,4,1,5,5,1,2,1,4,0.0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_60117,0,0,1249.0,4,2,1,2,2,3,0,5,1.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_58409,0,0,3059.0,2,3,5,3,0,1,0,1,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_58422,0,0,2123.0,3,2,2,1,2,1,0,3,1.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_37293,1,1,3257.0,1,3,5,1,1,2,0,3,0.0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
policy_6281,0,0,1874.0,4,3,5,1,2,3,0,5,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_67571,1,1,6859.0,1,3,5,1,0,3,1,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_7419,0,0,4947.0,1,1,2,1,0,1,0,1,1.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_2997,1,1,5220.0,2,1,2,1,1,3,0,4,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_13547,0,0,4478.0,3,3,4,1,2,3,1,6,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_7182,1,1,1846.0,4,1,1,3,2,3,0,5,0.0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_45067,0,0,1956.0,4,2,3,2,1,2,0,3,1.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_84637,0,0,3263.0,1,1,4,1,3,1,1,5,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_95169,1,1,6250.0,1,3,1,2,2,1,0,3,0.0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
policy_79365,0,0,3990.0,1,3,4,1,2,2,1,5,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_99495,0,0,34010.0,1,2,1,2,1,3,1,5,0.0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
policy_83531,0,0,4562.0,1,1,5,1,1,2,1,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_35181,0,0,2531.0,1,2,2,3,2,1,0,3,0.0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
policy_69028,1,1,5551.0,2,1,2,1,2,1,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_11568,0,0,1770.0,4,1,2,1,1,1,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_25469,1,1,5999.0,2,2,2,2,1,1,1,3,1.0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_29644,1,1,2187.0,1,2,3,2,1,3,0,4,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_36057,0,0,1315.0,4,3,4,1,1,1,1,3,0.0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_58129,0,0,1602.0,4,1,2,2,3,3,0,6,1.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_42672,1,1,2485.0,2,2,1,1,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_2464,0,0,3200.0,2,2,5,1,2,2,0,4,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_54543,0,0,4946.0,2,3,5,2,1,1,1,3,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_92783,0,0,5961.0,2,3,5,5,1,1,1,3,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_71182,0,0,6899.0,1,2,3,1,1,1,0,2,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
policy_33704,1,1,28027.0,1,3,5,4,1,3,1,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_28156,1,1,3425.0,2,1,2,4,1,2,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_73863,0,0,6557.0,1,3,5,3,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_24210,0,0,4319.0,1,2,2,5,0,1,1,2,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_35938,0,0,6048.0,1,3,5,1,1,2,0,3,0.0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_11944,0,0,3516.0,1,2,3,4,0,3,0,3,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_9725,0,0,3938.0,1,1,1,4,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_29350,1,0,2429.0,2,1,1,1,2,1,2,5,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_94979,0,0,8400.0,1,3,2,5,2,1,0,3,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_37002,0,0,1334.0,3,1,1,1,0,2,0,2,0.0,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
policy_78824,1,1,6770.0,1,3,2,2,0,3,0,3,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
policy_48970,0,0,2439.0,2,3,4,3,0,3,0,3,1.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_32796,0,0,26712.0,1,2,3,1,1,2,0,3,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_99191,0,0,12390.0,1,3,5,4,2,3,0,5,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_10839,0,0,1676.0,4,1,1,1,1,1,1,3,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_66128,0,0,5798.0,1,2,4,1,1,2,0,3,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_84105,1,1,3904.0,2,3,1,2,1,1,0,2,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_47396,1,0,2529.0,2,2,3,1,3,2,0,5,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_85376,0,0,9856.0,1,3,4,3,1,1,0,2,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_88483,1,1,3840.0,1,3,5,1,0,3,0,3,1.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_36591,0,0,2922.0,1,2,2,1,1,3,0,4,0.0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
policy_83647,0,0,3672.0,2,1,1,2,1,1,0,2,0.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_31671,1,0,44849.0,1,3,5,1,1,2,1,4,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_59176,1,1,138.0,3,1,1,5,1,2,1,4,0.0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_27298,1,0,3725.0,2,2,3,2,1,2,1,4,0.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_49487,0,0,827.0,4,2,3,3,3,3,1,7,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_79707,0,0,1438.0,3,1,1,2,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_5932,1,1,1261.0,3,1,3,1,2,3,1,6,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
policy_23560,1,1,11759.0,1,3,1,1,1,3,0,4,1.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_78336,0,0,3479.0,1,2,3,5,2,3,2,7,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_59608,0,0,1838.0,4,2,3,1,2,1,1,4,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_82215,0,0,3829.0,4,2,3,3,3,1,0,4,0.0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_82758,0,0,2005.0,1,2,1,1,2,2,0,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_32481,0,0,12106.0,1,2,3,4,1,1,2,4,0.0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_93484,0,0,7067.0,1,3,5,3,1,1,0,2,0.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_67196,0,0,683.0,4,1,1,5,1,1,0,2,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_27720,0,0,3342.0,2,2,2,2,3,1,1,5,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_70461,1,1,3509.0,2,2,4,1,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_58087,0,0,2182.0,2,1,4,1,1,2,2,5,1.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_24556,0,0,5160.0,2,2,3,1,2,2,1,5,0.0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_77372,0,0,5119.0,4,2,4,1,2,1,1,4,0.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_13166,0,0,6277.0,1,2,3,2,2,3,0,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_65401,0,0,1705.0,4,1,1,6,1,1,0,2,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_89094,1,1,4108.0,3,2,4,4,1,2,1,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_67434,0,0,5791.0,1,2,3,2,1,1,0,2,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_71715,0,0,3504.0,2,1,2,5,0,2,0,2,0.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_30925,0,0,16411.0,1,3,2,3,1,2,0,3,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_50944,1,0,3382.0,2,1,1,1,0,3,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_39003,0,0,2117.0,2,2,1,3,3,1,0,4,0.0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
policy_65844,0,0,8016.0,1,3,4,3,1,2,1,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_96574,0,0,6014.0,1,3,5,4,1,2,0,3,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
policy_62403,1,1,1225.0,4,3,3,1,1,1,1,3,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_94654,1,1,5366.0,1,1,1,3,2,1,1,4,0.0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_10333,0,0,4478.0,2,2,5,2,3,2,1,6,0.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_41534,0,0,962.0,4,1,4,2,2,2,0,4,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_13646,0,0,3566.0,2,2,4,4,2,1,0,3,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_52432,0,0,3626.0,1,2,3,3,2,1,1,4,1.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_24884,1,0,1245.0,4,1,2,1,2,3,0,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_96175,0,0,7178.0,1,3,5,6,2,2,1,5,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_81247,0,0,5520.0,1,3,5,2,3,1,0,4,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_52398,1,0,791.0,4,2,3,3,3,1,0,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_78801,0,0,7358.0,1,3,4,1,1,1,2,4,0.0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_77402,0,0,10458.0,1,3,3,5,2,1,0,3,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_22793,1,1,3493.0,2,1,2,2,0,1,0,1,0.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_79136,1,1,16357.0,1,3,2,1,3,2,0,5,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_26769,0,0,8294.0,1,3,3,6,2,3,0,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_47576,1,0,2131.0,1,1,2,2,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_6818,0,0,2639.0,2,1,1,2,1,1,0,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_76900,1,1,8437.0,1,1,2,3,1,1,2,4,0.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_58629,0,0,2143.0,1,2,2,3,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_42866,1,1,1051.0,4,1,2,2,1,1,1,3,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_72967,1,0,4394.0,2,1,2,1,2,2,0,4,1.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_9310,0,0,4695.0,1,2,2,2,1,2,0,3,0.0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_27279,0,0,1759.0,4,2,3,2,3,2,0,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_9940,0,0,2946.0,2,2,1,2,2,2,1,5,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_1715,0,0,758.0,3,2,1,1,2,2,0,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_51194,0,0,1751.0,4,3,5,1,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_49960,0,0,1151.0,4,3,5,3,2,3,0,5,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_36670,1,0,2060.0,1,3,3,2,1,1,0,2,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_78416,0,0,16122.0,1,2,1,4,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_60262,0,0,6015.0,1,3,4,1,2,2,1,5,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_20423,0,0,2719.0,1,2,3,1,1,3,1,5,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_8586,0,0,2043.0,2,1,5,2,0,1,2,3,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_15031,0,0,2179.0,3,2,2,2,1,2,0,3,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_33975,0,0,13791.0,2,1,1,1,3,1,0,4,0.0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
policy_32015,0,0,5291.0,1,2,3,3,2,2,1,5,0.0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_64527,1,1,6444.0,1,3,2,2,0,1,0,1,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_82906,0,0,5356.0,1,3,4,2,0,1,0,1,1.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_57655,0,0,2354.0,2,3,4,1,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_74652,0,0,2417.0,1,2,3,2,0,1,0,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_30486,0,0,3363.0,2,3,5,1,1,1,0,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_95767,0,0,15169.0,1,3,5,1,0,3,0,3,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_1538,0,0,17626.0,1,3,4,3,0,2,0,2,0.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_46100,0,0,5366.0,2,2,1,3,2,2,1,5,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_85790,0,0,4490.0,3,2,1,4,2,3,0,5,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_97830,0,0,18633.0,1,3,1,2,2,3,0,5,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
policy_96308,0,0,14974.0,1,2,2,2,2,2,0,4,0.0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_30022,0,0,5616.0,1,1,1,1,0,1,0,1,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_84032,0,0,3724.0,1,2,4,3,0,2,1,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_37745,0,0,1769.0,4,1,2,1,1,2,2,5,1.0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_26035,0,0,5912.0,2,2,2,2,0,1,1,2,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_43853,1,0,2720.0,2,2,3,1,1,1,0,2,0.0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_44809,1,1,1004.0,4,1,2,1,2,2,0,4,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_25694,1,0,2222.0,3,3,5,1,1,2,1,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_89325,1,1,6334.0,1,3,2,1,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_24437,0,0,5127.0,2,2,3,2,0,1,0,1,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_67884,0,0,7633.0,1,3,5,2,0,1,0,1,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_45332,1,1,680.0,4,3,5,1,0,1,1,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_56823,0,0,5316.0,3,2,2,4,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_45168,1,1,2220.0,2,2,4,3,1,1,0,2,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_81960,0,0,7984.0,1,3,2,2,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_51703,0,0,3670.0,1,1,2,1,2,3,0,5,1.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_97400,0,0,23406.0,1,2,1,2,2,2,0,4,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_56375,0,0,7426.0,1,3,5,2,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_58314,0,0,4365.0,2,2,3,1,2,1,1,4,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_65900,0,0,3579.0,2,2,4,1,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_64328,0,0,12456.0,1,3,5,5,1,1,0,2,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_71438,0,0,10643.0,1,1,1,1,2,2,0,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_40783,0,0,675.0,4,1,1,5,1,1,1,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_34682,0,0,17341.0,1,3,4,2,2,2,2,6,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_31708,1,1,45016.0,1,3,5,1,3,1,0,4,0.0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_37207,0,0,1735.0,3,1,3,1,1,2,0,3,0.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_16719,1,1,1803.0,4,2,2,1,2,2,0,4,1.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_51821,0,0,781.0,4,1,1,1,1,3,2,6,1.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_82623,0,0,4417.0,3,1,3,2,2,1,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_88173,1,0,5724.0,2,2,4,1,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_20682,1,1,3516.0,2,2,1,3,1,1,0,2,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_429,0,0,23372.0,1,2,2,1,1,2,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_55237,0,0,4814.0,1,1,2,2,2,1,0,3,1.0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_86430,0,0,4564.0,1,2,3,2,3,2,1,6,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_55916,0,0,1411.0,4,1,3,2,2,1,0,3,0.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_13520,0,0,7438.0,1,2,3,1,1,3,2,6,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_88857,0,0,6179.0,1,3,5,1,2,1,1,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_19103,0,0,7120.0,1,3,5,3,0,1,0,1,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_75822,0,0,1750.0,4,1,1,1,2,2,0,4,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_6134,0,0,3473.0,2,2,3,1,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_13811,0,0,2775.0,1,1,2,1,0,2,1,3,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_65445,0,0,9099.0,1,3,5,2,1,3,1,5,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_24170,1,1,2704.0,2,2,3,1,2,1,0,3,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_32970,0,0,4312.0,1,1,2,2,1,1,1,3,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_91318,0,0,5405.0,2,2,2,1,3,2,2,7,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_67194,0,0,8325.0,1,3,5,1,3,3,2,8,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_56301,0,0,1700.0,4,1,3,2,0,1,0,1,0.0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_94820,0,0,4525.0,2,2,4,4,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_10089,0,0,2825.0,1,1,2,4,2,1,1,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_69640,0,0,5707.0,1,2,3,2,2,2,0,4,1.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_8566,1,1,1775.0,4,2,3,1,2,1,1,4,0.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_97479,0,0,14394.0,1,2,3,2,2,1,0,3,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
policy_87083,0,0,3358.0,2,3,3,2,2,1,0,3,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_31396,0,0,12478.0,1,3,1,2,3,2,0,5,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_24785,1,1,4411.0,1,1,1,4,1,1,1,3,0.0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_41332,1,0,2536.0,2,2,2,3,1,2,2,5,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_79125,0,0,8034.0,2,3,5,1,0,3,1,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_19191,1,1,1673.0,4,2,2,3,2,2,0,4,0.0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_15487,0,0,2424.0,1,2,3,3,1,1,0,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
